precinct,year,race,party,candidate,votes
CRANBERRY TWP WEST 2,2024,UNITED STATES SENATOR,,MARTY SELKER,4
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1144
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,1067
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,ROBERT COWBURN,21
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,RICHARD L WEISS,9
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,5
CRANBERRY TWP WEST 2,2024,ATTORNEY GENERAL,,ERIC L SETTLE,5
CRANBERRY TWP WEST 2,2024,AUDITOR GENERAL,,TIM DEFOOR,1156
CRANBERRY TWP WEST 2,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,1004
CRANBERRY TWP WEST 2,2024,AUDITOR GENERAL,,REECE SMITH,47
CRANBERRY TWP WEST 2,2024,AUDITOR GENERAL,,BOB GOODRICH,17
CRANBERRY TWP WEST 2,2024,AUDITOR GENERAL,,ERIC K ANTON,5
CRANBERRY TWP WEST 2,2024,STATE TREASURER,,STACY GARRITY,1199
CRANBERRY TWP WEST 2,2024,STATE TREASURER,,ERIN MCCLELLAND,993
CRANBERRY TWP WEST 2,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,35
CRANBERRY TWP WEST 2,2024,STATE TREASURER,,CHRIS FOSTER,5
CRANBERRY TWP WEST 2,2024,STATE TREASURER,,TROY BOWMAN,2
CRANBERRY TWP WEST 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1232
CRANBERRY TWP WEST 2,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,1027
CRANBERRY TWP WEST 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1189
CRANBERRY TWP WEST 2,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,1049
CRANBERRY TWP WEST 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1255
CRANBERRY TWP WEST 2,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,975
CRANBERRY TWP WEST 3,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1146
CRANBERRY TWP WEST 3,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,850
CRANBERRY TWP WEST 3,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,6
CRANBERRY TWP WEST 3,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,6
CRANBERRY TWP WEST 3,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1153
CRANBERRY TWP WEST 3,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,813
CRANBERRY TWP WEST 3,2024,UNITED STATES SENATOR,,LEILA HAZOU,15
CRANBERRY TWP WEST 3,2024,UNITED STATES SENATOR,,JOHN C THOMAS,12
CRANBERRY TWP WEST 3,2024,UNITED STATES SENATOR,,MARTY SELKER,7
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1148
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,773
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,ROBERT COWBURN,26
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,RICHARD L WEISS,9
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,8
CRANBERRY TWP WEST 3,2024,ATTORNEY GENERAL,,ERIC L SETTLE,3
CRANBERRY TWP WEST 3,2024,AUDITOR GENERAL,,TIM DEFOOR,1181
CRANBERRY TWP WEST 3,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,725
CRANBERRY TWP WEST 3,2024,AUDITOR GENERAL,,REECE SMITH,35
CRANBERRY TWP WEST 3,2024,AUDITOR GENERAL,,BOB GOODRICH,8
CRANBERRY TWP WEST 3,2024,AUDITOR GENERAL,,ERIC K ANTON,1
CRANBERRY TWP WEST 3,2024,STATE TREASURER,,STACY GARRITY,1191
CRANBERRY TWP WEST 3,2024,STATE TREASURER,,ERIN MCCLELLAND,720
CRANBERRY TWP WEST 3,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,24
CRANBERRY TWP WEST 3,2024,STATE TREASURER,,TROY BOWMAN,8
CRANBERRY TWP WEST 3,2024,STATE TREASURER,,CHRIS FOSTER,4
CRANBERRY TWP WEST 3,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1231
CRANBERRY TWP WEST 3,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,735
CRANBERRY TWP WEST 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1163
CRANBERRY TWP WEST 3,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,788
CRANBERRY TWP WEST 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1251
CRANBERRY TWP WEST 3,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,706
CRANBERRY TWP WEST 4,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1049
CRANBERRY TWP WEST 4,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,870
CRANBERRY TWP WEST 4,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,18
CRANBERRY TWP WEST 4,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,6
CRANBERRY TWP WEST 4,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1021
CRANBERRY TWP WEST 4,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,881
CRANBERRY TWP WEST 4,2024,UNITED STATES SENATOR,,JOHN C THOMAS,19
CRANBERRY TWP WEST 4,2024,UNITED STATES SENATOR,,LEILA HAZOU,12
CRANBERRY TWP WEST 4,2024,UNITED STATES SENATOR,,MARTY SELKER,5
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1032
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,827
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,ROBERT COWBURN,24
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,RICHARD L WEISS,16
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,12
CRANBERRY TWP WEST 4,2024,ATTORNEY GENERAL,,ERIC L SETTLE,4
CRANBERRY TWP WEST 4,2024,AUDITOR GENERAL,,TIM DEFOOR,1061
CRANBERRY TWP WEST 4,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,785
CRANBERRY TWP WEST 4,2024,AUDITOR GENERAL,,REECE SMITH,33
CRANBERRY TWP WEST 4,2024,AUDITOR GENERAL,,BOB GOODRICH,19
CRANBERRY TWP WEST 4,2024,AUDITOR GENERAL,,ERIC K ANTON,3
CRANBERRY TWP WEST 4,2024,STATE TREASURER,,STACY GARRITY,1091
CRANBERRY TWP WEST 4,2024,STATE TREASURER,,ERIN MCCLELLAND,766
CRANBERRY TWP WEST 4,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,28
CRANBERRY TWP WEST 4,2024,STATE TREASURER,,TROY BOWMAN,8
CRANBERRY TWP WEST 4,2024,STATE TREASURER,,CHRIS FOSTER,8
CRANBERRY TWP WEST 4,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1134
CRANBERRY TWP WEST 4,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,777
CRANBERRY TWP WEST 4,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1064
CRANBERRY TWP WEST 4,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,842
CRANBERRY TWP WEST 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1151
CRANBERRY TWP WEST 4,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,748
CRANBERRY TWP WEST 5,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1008
CRANBERRY TWP WEST 5,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,851
CRANBERRY TWP WEST 5,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,20
CRANBERRY TWP WEST 5,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,6
CRANBERRY TWP WEST 5,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,988
CRANBERRY TWP WEST 5,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,858
CRANBERRY TWP WEST 5,2024,UNITED STATES SENATOR,,JOHN C THOMAS,13
CRANBERRY TWP WEST 5,2024,UNITED STATES SENATOR,,MARTY SELKER,11
CRANBERRY TWP WEST 5,2024,UNITED STATES SENATOR,,LEILA HAZOU,9
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,DAVE SUNDAY,985
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,812
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,ROBERT COWBURN,24
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,RICHARD L WEISS,19
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,13
CRANBERRY TWP WEST 5,2024,ATTORNEY GENERAL,,ERIC L SETTLE,6
CRANBERRY TWP WEST 5,2024,AUDITOR GENERAL,,TIM DEFOOR,1028
CRANBERRY TWP WEST 5,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,753
CRANBERRY TWP WEST 5,2024,AUDITOR GENERAL,,REECE SMITH,35
CRANBERRY TWP WEST 5,2024,AUDITOR GENERAL,,BOB GOODRICH,16
CRANBERRY TWP WEST 5,2024,AUDITOR GENERAL,,ERIC K ANTON,9
CRANBERRY TWP WEST 5,2024,STATE TREASURER,,STACY GARRITY,1046
CRANBERRY TWP WEST 5,2024,STATE TREASURER,,ERIN MCCLELLAND,760
CRANBERRY TWP WEST 5,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,28
CRANBERRY TWP WEST 5,2024,STATE TREASURER,,TROY BOWMAN,9
CRANBERRY TWP WEST 5,2024,STATE TREASURER,,CHRIS FOSTER,5
CRANBERRY TWP WEST 5,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1078
CRANBERRY TWP WEST 5,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,777
CRANBERRY TWP WEST 5,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1044
CRANBERRY TWP WEST 5,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,802
CRANBERRY TWP WEST 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1105
CRANBERRY TWP WEST 5,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,727
CRANBERRY TWP WEST 6,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1133
CRANBERRY TWP WEST 6,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,984
CRANBERRY TWP WEST 6,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,8
CRANBERRY TWP WEST 6,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,7
CRANBERRY TWP WEST 6,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,1095
CRANBERRY TWP WEST 6,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,995
CRANBERRY TWP WEST 6,2024,UNITED STATES SENATOR,,JOHN C THOMAS,23
CRANBERRY TWP WEST 6,2024,UNITED STATES SENATOR,,LEILA HAZOU,13
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,DAVE SUNDAY,1105
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,956
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,ROBERT COWBURN,26
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,RICHARD L WEISS,15
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,ERIC L SETTLE,7
CRANBERRY TWP WEST 6,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,2
CRANBERRY TWP WEST 6,2024,AUDITOR GENERAL,,TIM DEFOOR,1147
CRANBERRY TWP WEST 6,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,886
CRANBERRY TWP WEST 6,2024,AUDITOR GENERAL,,REECE SMITH,47
CRANBERRY TWP WEST 6,2024,AUDITOR GENERAL,,BOB GOODRICH,12
CRANBERRY TWP WEST 6,2024,AUDITOR GENERAL,,ERIC K ANTON,2
CRANBERRY TWP WEST 6,2024,STATE TREASURER,,STACY GARRITY,1186
CRANBERRY TWP WEST 6,2024,STATE TREASURER,,ERIN MCCLELLAND,866
CRANBERRY TWP WEST 6,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,31
CRANBERRY TWP WEST 6,2024,STATE TREASURER,,CHRIS FOSTER,9
CRANBERRY TWP WEST 6,2024,STATE TREASURER,,TROY BOWMAN,3
CRANBERRY TWP WEST 6,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,1191
CRANBERRY TWP WEST 6,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,913
CRANBERRY TWP WEST 6,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,1158
CRANBERRY TWP WEST 6,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,937
CRANBERRY TWP WEST 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,1216
CRANBERRY TWP WEST 6,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,868
CRANBERRY TWP WEST 7,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,838
CRANBERRY TWP WEST 7,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,676
CRANBERRY TWP WEST 7,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,8
CRANBERRY TWP WEST 7,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,7
CRANBERRY TWP WEST 7,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,841
CRANBERRY TWP WEST 7,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,651
CRANBERRY TWP WEST 7,2024,UNITED STATES SENATOR,,JOHN C THOMAS,19
CRANBERRY TWP WEST 7,2024,UNITED STATES SENATOR,,LEILA HAZOU,11
CRANBERRY TWP WEST 7,2024,UNITED STATES SENATOR,,MARTY SELKER,6
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,DAVE SUNDAY,845
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,633
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,ROBERT COWBURN,19
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,7
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,ERIC L SETTLE,5
CRANBERRY TWP WEST 7,2024,ATTORNEY GENERAL,,RICHARD L WEISS,4
CRANBERRY TWP WEST 7,2024,AUDITOR GENERAL,,TIM DEFOOR,879
CRANBERRY TWP WEST 7,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,589
CRANBERRY TWP WEST 7,2024,AUDITOR GENERAL,,REECE SMITH,29
CRANBERRY TWP WEST 7,2024,AUDITOR GENERAL,,BOB GOODRICH,8
CRANBERRY TWP WEST 7,2024,AUDITOR GENERAL,,ERIC K ANTON,3
CRANBERRY TWP WEST 7,2024,STATE TREASURER,,STACY GARRITY,890
CRANBERRY TWP WEST 7,2024,STATE TREASURER,,ERIN MCCLELLAND,590
CRANBERRY TWP WEST 7,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,20
CRANBERRY TWP WEST 7,2024,STATE TREASURER,,TROY BOWMAN,6
CRANBERRY TWP WEST 7,2024,STATE TREASURER,,CHRIS FOSTER,2
CRANBERRY TWP WEST 7,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,910
CRANBERRY TWP WEST 7,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,605
CRANBERRY TWP WEST 7,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,865
CRANBERRY TWP WEST 7,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,645
CRANBERRY TWP WEST 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,940
CRANBERRY TWP WEST 7,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,567
CRANBERRY TWP WEST 8,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,742
CRANBERRY TWP WEST 8,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,478
CRANBERRY TWP WEST 8,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,4
CRANBERRY TWP WEST 8,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,4
CRANBERRY TWP WEST 8,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,734
CRANBERRY TWP WEST 8,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,475
CRANBERRY TWP WEST 8,2024,UNITED STATES SENATOR,,JOHN C THOMAS,9
CRANBERRY TWP WEST 8,2024,UNITED STATES SENATOR,,LEILA HAZOU,8
CRANBERRY TWP WEST 8,2024,UNITED STATES SENATOR,,MARTY SELKER,4
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,DAVE SUNDAY,736
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,450
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,ROBERT COWBURN,24
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,4
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,RICHARD L WEISS,3
CRANBERRY TWP WEST 8,2024,ATTORNEY GENERAL,,ERIC L SETTLE,3
CRANBERRY TWP WEST 8,2024,AUDITOR GENERAL,,TIM DEFOOR,758
CRANBERRY TWP WEST 8,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,417
CRANBERRY TWP WEST 8,2024,AUDITOR GENERAL,,REECE SMITH,26
CRANBERRY TWP WEST 8,2024,AUDITOR GENERAL,,ERIC K ANTON,7
CRANBERRY TWP WEST 8,2024,AUDITOR GENERAL,,BOB GOODRICH,7
CRANBERRY TWP WEST 8,2024,STATE TREASURER,,STACY GARRITY,767
CRANBERRY TWP WEST 8,2024,STATE TREASURER,,ERIN MCCLELLAND,419
CRANBERRY TWP WEST 8,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,21
CRANBERRY TWP WEST 8,2024,STATE TREASURER,,TROY BOWMAN,8
CRANBERRY TWP WEST 8,2024,STATE TREASURER,,CHRIS FOSTER,3
CRANBERRY TWP WEST 8,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,778
CRANBERRY TWP WEST 8,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,441
CRANBERRY TWP WEST 8,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,ELDER VOGEL JR,767
CRANBERRY TWP WEST 8,2024,SENATOR IN THE GENERAL ASSEMBLY 47TH SENATORIAL DISTRICT,,KATE LENNEN,452
CRANBERRY TWP WEST 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,STEPHENIE SCIALABBA,807
CRANBERRY TWP WEST 8,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 12TH LEGISLATIVE DISTRICT,,ROBERT VIGUE,410
DONEGAL TWP,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,867
DONEGAL TWP,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,224
DONEGAL TWP,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,4
DONEGAL TWP,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,3
DONEGAL TWP,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,789
DONEGAL TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,266
DONEGAL TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,20
DONEGAL TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,8
DONEGAL TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,3
DONEGAL TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,813
DONEGAL TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,224
DONEGAL TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,11
DONEGAL TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,9
DONEGAL TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,8
DONEGAL TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,2
DONEGAL TWP,2024,AUDITOR GENERAL,,TIM DEFOOR,803
DONEGAL TWP,2024,AUDITOR GENERAL,,MALCOLM KENYATTA,216
DONEGAL TWP,2024,AUDITOR GENERAL,,REECE SMITH,15
DONEGAL TWP,2024,AUDITOR GENERAL,,BOB GOODRICH,11
DONEGAL TWP,2024,AUDITOR GENERAL,,ERIC K ANTON,3
DONEGAL TWP,2024,STATE TREASURER,,STACY GARRITY,819
DONEGAL TWP,2024,STATE TREASURER,,ERIN MCCLELLAND,213
DONEGAL TWP,2024,STATE TREASURER,,NICKOLAS CIESIELSKI,12
DONEGAL TWP,2024,STATE TREASURER,,CHRIS FOSTER,6
DONEGAL TWP,2024,STATE TREASURER,,TROY BOWMAN,5
DONEGAL TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,MIKE KELLY,850
DONEGAL TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,,PRESTON NOURI,216
DONEGAL TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,,SCOTT E HUTCHINSON,932
DONEGAL TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,MARCI MUSTELLO,936
DONEGAL TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 11TH LEGISLATIVE DISTRICT,,JUSTIN KONCHAR,86
FAIRVIEW TWP,2024,PRESIDENTIAL ELECTORS,,DONALD J TRUMP,1032
FAIRVIEW TWP,2024,PRESIDENTIAL ELECTORS,,KAMALA D HARRIS,243
FAIRVIEW TWP,2024,PRESIDENTIAL ELECTORS,,CHASE OLIVER,4
FAIRVIEW TWP,2024,PRESIDENTIAL ELECTORS,,JILL STEIN,1
FAIRVIEW TWP,2024,UNITED STATES SENATOR,,DAVE MCCORMICK,986
FAIRVIEW TWP,2024,UNITED STATES SENATOR,,ROBERT P CASEY JR,269
FAIRVIEW TWP,2024,UNITED STATES SENATOR,,JOHN C THOMAS,13
FAIRVIEW TWP,2024,UNITED STATES SENATOR,,MARTY SELKER,5
FAIRVIEW TWP,2024,UNITED STATES SENATOR,,LEILA HAZOU,3
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,DAVE SUNDAY,990
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,EUGENE DEPASQUALE,239
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,ROBERT COWBURN,18
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,RICHARD L WEISS,8
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,ERIC L SETTLE,6
FAIRVIEW TWP,2024,ATTORNEY GENERAL,,JUSTIN L MAGILL,3
FAIRVIEW TWP,2024,AUDITOR GENERAL,REPUBLICAN,TIM DEFOOR,996
FAIRVIEW TWP,2024,AUDITOR GENERAL,DEMOCRATIC,MALCOLM KENYATTA,220
FAIRVIEW TWP,2024,AUDITOR GENERAL,GREEN,REECE SMITH,18
FAIRVIEW TWP,2024,AUDITOR GENERAL,LIBERTARIAN,BOB GOODRICH,15
FAIRVIEW TWP,2024,AUDITOR GENERAL,INDEPENDENT,ERIC K ANTON,4
FAIRVIEW TWP,2024,STATE TREASURER,REPUBLICAN,STACY GARRITY,1017
FAIRVIEW TWP,2024,STATE TREASURER,DEMOCRATIC,ERIN MCCLELLAND,217
FAIRVIEW TWP,2024,STATE TREASURER,GREEN,NICKOLAS CIESIELSKI,16
FAIRVIEW TWP,2024,STATE TREASURER,LIBERTARIAN,TROY BOWMAN,8
FAIRVIEW TWP,2024,STATE TREASURER,INDEPENDENT,CHRIS FOSTER,1
FAIRVIEW TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,REPUBLICAN,MIKE KELLY,1031
FAIRVIEW TWP,2024,REPRESENTATIVE IN CONGRESS 16TH CONGRESSIONAL DISTRICT,DEMOCRATIC,PRESTON NOURI,232
FAIRVIEW TWP,2024,SENATOR IN THE GENERAL ASSEMBLY 21ST SENATORIAL DISTRICT,REPUBLICAN,SCOTT E HUTCHINSON,1132
FAIRVIEW TWP,2024,REPRESENTATIVE IN THE GENERAL ASSEMBLY 17TH LEGISLATIVE DISTRICT,REPUBLICAN,TIM BONNER,1126
FORWARD TWP,2024,PRESIDENTIAL ELECTORS,REPUBLICAN,DONALD J TRUMP,1524
FORWARD TWP,2024,PRESIDENTIAL ELECTORS,DEMOCRATIC,KAMALA D HARRIS,700
FORWARD TWP,2024,PRESIDENTIAL ELECTORS,LIBERTARIAN,CHASE OLIVER,8
FORWARD TWP,2024,PRESIDENTIAL ELECTORS,GREEN,JILL STEIN,3
FORWARD TWP,2024,UNITED STATES SENATOR,REPUBLICAN,DAVE MCCORMICK,1484
FORWARD TWP,2024,UNITED STATES SENATOR,DEMOCRATIC,ROBERT P CASEY JR,695
FORWARD TWP,2024,UNITED STATES SENATOR,INDEPENDENT,JOHN C THOMAS,28
FORWARD TWP,2024,UNITED STATES SENATOR,GREEN,LEILA HAZOU,13
FORWARD TWP,2024,ATTORNEY GENERAL,REPUBLICAN,DAVE SUNDAY,1483
